Theme,date,date_name,geography_code,geography_name,geography_type,variable_code,variable_name,measures_code,measures_name,value
qualifications,2007-12-01,Jan 2007-Dec 2007,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,14.7
qualifications,2007-12-01,Jan 2007-Dec 2007,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,472700
qualifications,2007-12-01,Jan 2007-Dec 2007,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,42.1
qualifications,2007-12-01,Jan 2007-Dec 2007,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,1352400
qualifications,2007-12-01,Jan 2007-Dec 2007,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,23.9
qualifications,2007-12-01,Jan 2007-Dec 2007,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,767400
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2008-03-01,Apr 2007-Mar 2008,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2008-06-01,Jul 2007-Jun 2008,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2008-09-01,Oct 2007-Sep 2008,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,14.9
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,247200
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,43
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,712200
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,23.5
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,389800
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,15.9
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,710100
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,43.3
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,1935600
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,25.3
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,1133500
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,14.7
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,490300
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,43.2
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,1444200
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,24.9
qualifications,2008-12-01,Jan 2008-Dec 2008,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,830900
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2009-03-01,Apr 2008-Mar 2009,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2009-06-01,Jul 2008-Jun 2009,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2009-09-01,Oct 2008-Sep 2009,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,14.9
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,247100
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,42.7
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,708700
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,24
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,397800
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,13.8
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,620700
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,44.8
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,2011200
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,27.1
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,1215200
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,12.9
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,433500
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,44.7
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,1498600
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,26.5
qualifications,2009-12-01,Jan 2009-Dec 2009,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,889300
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2010-03-01,Apr 2009-Mar 2010,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2010-06-01,Jul 2009-Jun 2010,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
